ID	gene	chr	cds_start	cds_end	type
transcript:YJR145C_mRNA	RPS4A	X	702026	703068	mRNA
transcript:YJR146W_mRNA		X	703884	704238	mRNA
transcript:YJR147W_mRNA	HMS2	X	704195	705272	mRNA
transcript:YJR148W_mRNA	BAT2	X	705743	706874	mRNA
transcript:YJR149W_mRNA		X	707159	708374	mRNA
transcript:YJR150C_mRNA	DAN1	X	708810	709707	mRNA
transcript:YJR151C_mRNA	DAN4	X	712254	715740	mRNA
transcript:YJR151W-A_mRNA		X	717579	717630	mRNA
transcript:YJR152W_mRNA	DAL5	X	719665	721297	mRNA
transcript:YJR153W_mRNA	PGU1	X	722814	723900	mRNA
transcript:YJR154W_mRNA		X	725783	726824	mRNA
transcript:YJR155W_mRNA	AAD10	X	727404	728271	mRNA
transcript:YJR156C_mRNA	THI11	X	728573	729596	mRNA
transcript:YJR157W_mRNA		X	730514	730877	mRNA
transcript:YJR158W_mRNA	HXT16	X	732439	734143	mRNA
transcript:YJR159W_mRNA	SOR1	X	736043	737117	mRNA
transcript:YJR160C_mRNA	MPH3	X	738007	739816	mRNA
transcript:YJR161C_mRNA	COS5	X	742847	743999	mRNA
transcript:YJR162C_mRNA		X	744910	745261	mRNA
transcript:YKL225W_mRNA		XI	450	798	mRNA
transcript:YKL224C_mRNA	PAU16	XI	1809	2181	mRNA
transcript:YKL223W_mRNA		XI	2388	2721	mRNA
transcript:YKL222C_mRNA		XI	3502	5620	mRNA
transcript:YKL221W_mRNA	MCH2	XI	6106	7528	mRNA
transcript:YKL220C_mRNA	FRE2	XI	9090	11226	mRNA
transcript:YKL219W_mRNA	COS9	XI	14484	15708	mRNA
transcript:YKL218C_mRNA	SRY1	XI	17358	18339	mRNA
transcript:YKL217W_mRNA	JEN1	XI	22233	24084	mRNA
transcript:YKL216W_mRNA	URA1	XI	25214	26159	mRNA
transcript:YKL215C_mRNA	OXP1	XI	26826	30687	mRNA
transcript:YKL214C_mRNA	YRA2	XI	31081	31693	mRNA
transcript:YKL213C_mRNA	DOA1	XI	31959	34107	mRNA
transcript:YKL212W_mRNA	SAC1	XI	34542	36414	mRNA
transcript:YKL211C_mRNA	TRP3	XI	36698	38153	mRNA
transcript:YKL210W_mRNA	UBA1	XI	39162	42237	mRNA
transcript:YKL209C_mRNA	STE6	XI	42422	46295	mRNA
transcript:YKL208W_mRNA	CBT1	XI	47156	47972	mRNA
transcript:YKL207W_mRNA	EMC3	XI	48193	48955	mRNA
transcript:YKL206C_mRNA	ADD66	XI	49005	49809	mRNA
transcript:YKL205W_mRNA	LOS1	XI	50050	53353	mRNA
transcript:YKL204W_mRNA	EAP1	XI	53703	55602	mRNA
transcript:YKL203C_mRNA	TOR2	XI	55934	63359	mRNA
transcript:YKL202W_mRNA		XI	63820	64402	mRNA
transcript:YKL201C_mRNA	MNN4	XI	63929	67466	mRNA
transcript:YKL198C_mRNA	PTK1	XI	68231	70220	mRNA
transcript:YKL197C_mRNA	PEX1	XI	70733	73865	mRNA
transcript:YKL196C_mRNA	YKT6	XI	74931	75534	mRNA
transcript:YKL195W_mRNA	MIA40	XI	75820	77032	mRNA
transcript:YKL194C_mRNA	MST1	XI	77257	78646	mRNA
transcript:YKL193C_mRNA	SDS22	XI	78865	79882	mRNA
transcript:YKL192C_mRNA	ACP1	XI	80159	80537	mRNA
transcript:YKL191W_mRNA	DPH2	XI	81034	82639	mRNA
transcript:YKL190W_mRNA	CNB1	XI	82946	83550	mRNA
transcript:YKL189W_mRNA	HYM1	XI	84703	85903	mRNA
transcript:YKL188C_mRNA	PXA2	XI	86224	88786	mRNA
transcript:YKL187C_mRNA	FAT3	XI	89283	91536	mRNA
transcript:YKL186C_mRNA	MTR2	XI	92743	93298	mRNA
transcript:YKL185W_mRNA	ASH1	XI	94498	96265	mRNA
transcript:YKL184W_mRNA	SPE1	XI	96756	98157	mRNA
transcript:YKL183C-A_mRNA		XI	98394	98607	mRNA
transcript:YKL183W_mRNA	LOT5	XI	98720	99641	mRNA
transcript:YKL182W_mRNA	FAS1	XI	100670	106826	mRNA
transcript:YKL181W_mRNA	PRS1	XI	107315	108599	mRNA
transcript:YKL180W_mRNA	RPL17A	XI	109268	110129	mRNA
transcript:YKL179C_mRNA	COY1	XI	110463	112503	mRNA
transcript:YKL178C_mRNA	STE3	XI	113214	114627	mRNA
transcript:YKL177W_mRNA		XI	114355	114694	mRNA
transcript:YKL176C_mRNA	LST4	XI	115499	117986	mRNA
transcript:YKL175W_mRNA	ZRT3	XI	118792	120304	mRNA
transcript:YKL174C_mRNA	TPO5	XI	120379	122236	mRNA
transcript:YKL173W_mRNA	SNU114	XI	122516	125543	mRNA
transcript:YKL172W_mRNA	EBP2	XI	125758	127042	mRNA
transcript:YKL171W_mRNA	NNK1	XI	127474	130261	mRNA
transcript:YKL170W_mRNA	MRPL38	XI	130633	131050	mRNA
transcript:YKL169C_mRNA		XI	130684	131068	mRNA
transcript:YKL168C_mRNA	KKQ8	XI	131287	133462	mRNA
transcript:YKL167C_mRNA	MRP49	XI	133720	134134	mRNA
transcript:YKL166C_mRNA	TPK3	XI	134508	135705	mRNA
transcript:YKL165C-A_mRNA		XI	135789	136023	mRNA
transcript:YKL165C_mRNA	MCD4	XI	137931	140691	mRNA
transcript:YKL164C_mRNA	PIR1	XI	141793	142819	mRNA
transcript:YKL163W_mRNA	PIR3	XI	144400	145378	mRNA
transcript:YKL162C-A_mRNA		XI	145921	146074	mRNA
transcript:YKL162C_mRNA		XI	147629	148838	mRNA
transcript:YKL161C_mRNA	KDX1	XI	149385	150687	mRNA
transcript:YKL160W_mRNA	ELF1	XI	153268	153706	mRNA
transcript:YKL159C_mRNA	RCN1	XI	153815	154451	mRNA
transcript:YKL157W_mRNA	APE2	XI	154990	158232	mRNA
transcript:YKL156W_mRNA	RPS27A	XI	158612	159212	mRNA
transcript:YKL156C-A_mRNA		XI	158974	159091	mRNA
transcript:YKL155C_mRNA	RSM22	XI	159455	161342	mRNA
transcript:YKL154W_mRNA	SRP102	XI	161600	162335	mRNA
transcript:YKL153W_mRNA		XI	163599	164109	mRNA
transcript:YKL152C_mRNA	GPM1	XI	163641	164385	mRNA
transcript:YKL151C_mRNA	NNR2	XI	164916	165930	mRNA
transcript:YKL150W_mRNA	MCR1	XI	166543	167452	mRNA
transcript:YKL149C_mRNA	DBR1	XI	167611	168829	mRNA
transcript:YKL148C_mRNA	SDH1	XI	169206	171129	mRNA
transcript:YKL147C_mRNA		XI	171550	172168	mRNA
transcript:YKL146W_mRNA	AVT3	XI	171782	173861	mRNA
transcript:YKL145W_mRNA	RPT1	XI	174212	175616	mRNA
transcript:YKL145W-A_mRNA		XI	174957	175050	mRNA
transcript:YKL144C_mRNA	RPC25	XI	175842	176481	mRNA
transcript:YKL143W_mRNA	LTV1	XI	176780	178172	mRNA
transcript:YKL142W_mRNA	MRP8	XI	178514	179174	mRNA
transcript:YKL141W_mRNA	SDH3	XI	179666	180263	mRNA
transcript:YKL140W_mRNA	TGL1	XI	180778	182425	mRNA
transcript:YKL139W_mRNA	CTK1	XI	182957	184544	mRNA
transcript:YKL138C-A_mRNA	HSK3	XI	184802	185012	mRNA
transcript:YKL138C_mRNA	MRPL31	XI	185285	185681	mRNA
transcript:YKL137W_mRNA	CMC1	XI	185956	186292	mRNA
transcript:YKL136W_mRNA		XI	186415	186814	mRNA
transcript:YKL135C_mRNA	APL2	XI	186459	188640	mRNA
transcript:YKL134C_mRNA	OCT1	XI	189123	191442	mRNA
transcript:YKL133C_mRNA		XI	191678	193070	mRNA
transcript:YKL132C_mRNA	RMA1	XI	193573	194866	mRNA
transcript:YKL131W_mRNA		XI	194477	194999	mRNA
transcript:YKL130C_mRNA	SHE2	XI	195287	196028	mRNA
transcript:YKL129C_mRNA	MYO3	XI	196348	200167	mRNA
transcript:YKL128C_mRNA	PMU1	XI	200883	201771	mRNA
transcript:YKL127W_mRNA	PGM1	XI	203540	205253	mRNA
transcript:YKL126W_mRNA	YPK1	XI	205706	207749	mRNA
transcript:YKL125W_mRNA	RRN3	XI	208246	210130	mRNA
transcript:YKL124W_mRNA	SSH4	XI	210592	212332	mRNA
transcript:YKL123W_mRNA		XI	212042	212423	mRNA
transcript:YKL122C_mRNA	SRP21	XI	212494	212998	mRNA
transcript:YKL121W_mRNA	DGR2	XI	214141	216700	mRNA
transcript:YKL120W_mRNA	OAC1	XI	217343	218318	mRNA
transcript:YKL119C_mRNA	VPH2	XI	218569	219217	mRNA
transcript:YKL118W_mRNA		XI	219125	219437	mRNA
transcript:YKL117W_mRNA	SBA1	XI	220323	220974	mRNA
transcript:YKL116C_mRNA	PRR1	XI	221343	222900	mRNA
transcript:YKL115C_mRNA		XI	222892	223285	mRNA
transcript:YKL114C_mRNA	APN1	XI	223351	224455	mRNA
transcript:YKL113C_mRNA	RAD27	XI	224726	225875	mRNA
transcript:YKL112W_mRNA	ABF1	XI	226569	228765	mRNA
transcript:YKL111C_mRNA		XI	228463	228799	mRNA
transcript:YKL110C_mRNA	KTI12	XI	228938	229880	mRNA
transcript:YKL109W_mRNA	HAP4	XI	232226	233891	mRNA
transcript:YKL108W_mRNA	SLD2	XI	234425	235787	mRNA
transcript:YKL107W_mRNA		XI	236140	237070	mRNA
transcript:YKL106C-A_mRNA		XI	237146	237266	mRNA
transcript:YKL106W_mRNA	AAT1	XI	237535	238891	mRNA
transcript:YKL105C_mRNA	SEG2	XI	239184	242583	mRNA
transcript:YKL104C_mRNA	GFA1	XI	243219	245373	mRNA
transcript:YKL103C_mRNA	APE1	XI	246137	247682	mRNA
transcript:YKL102C_mRNA		XI	248061	248367	mRNA
transcript:YKL101W_mRNA	HSL1	XI	248919	253476	mRNA
transcript:YKL100C_mRNA	YPF1	XI	253696	255460	mRNA
transcript:YKL100W-A_mRNA		XI	254158	254248	mRNA
transcript:YKL099C_mRNA	UTP11	XI	255719	256472	mRNA
transcript:YKL098W_mRNA	MTC2	XI	256769	257843	mRNA
transcript:YKL097C_mRNA		XI	258502	258913	mRNA
transcript:YKL096C-B_mRNA		XI	259072	259222	mRNA
transcript:YKL096W-A_mRNA	CWP2	XI	259252	259531	mRNA
transcript:YKL096W_mRNA	CWP1	XI	261131	261851	mRNA
transcript:YKL095W_mRNA	YJU2	XI	262276	263113	mRNA
transcript:YKL094W_mRNA	YJU3	XI	263348	264290	mRNA
transcript:YKL093W_mRNA	MBR1	XI	264788	265808	mRNA
transcript:YKL092C_mRNA	BUD2	XI	266144	269459	mRNA
transcript:YKL091C_mRNA		XI	269717	270650	mRNA
transcript:YKL090W_mRNA	CUE2	XI	271877	273209	mRNA
transcript:YKL089W_mRNA	MIF2	XI	273393	275043	mRNA
transcript:YKL088W_mRNA	CAB3	XI	275282	276998	mRNA
transcript:YKL087C_mRNA	CYT2	XI	277188	277863	mRNA
transcript:YKL086W_mRNA	SRX1	XI	278280	278664	mRNA
transcript:YKL085W_mRNA	MDH1	XI	279122	280127	mRNA
transcript:YKL084W_mRNA	HOT13	XI	280508	280859	mRNA
transcript:YKL083W_mRNA		XI	280920	281535	mRNA
transcript:YKL082C_mRNA	RRP14	XI	281024	282329	mRNA
transcript:YKL081W_mRNA	TEF4	XI	282890	284455	mRNA
transcript:YKL080W_mRNA	VMA5	XI	285029	286208	mRNA
transcript:YKL079W_mRNA	SMY1	XI	286602	288573	mRNA
transcript:YKL078W_mRNA	DHR2	XI	288844	291052	mRNA
transcript:YKL077W_mRNA		XI	291452	292631	mRNA
transcript:YKL076C_mRNA	PSY1	XI	292837	293221	mRNA
transcript:YKL075C_mRNA		XI	292955	294308	mRNA
transcript:YKL074C_mRNA	MUD2	XI	294609	296193	mRNA
transcript:YKL073W_mRNA	LHS1	XI	296429	299075	mRNA
transcript:YKL072W_mRNA	STB6	XI	299581	301882	mRNA
transcript:YKL071W_mRNA		XI	305113	305884	mRNA
transcript:YKL070W_mRNA		XI	306210	306720	mRNA
transcript:YKL069W_mRNA		XI	307284	307827	mRNA
transcript:YKL068W-A_mRNA		XI	309205	309442	mRNA
transcript:YKL068W_mRNA	NUP100	XI	310198	313078	mRNA
transcript:YKL067W_mRNA	YNK1	XI	314811	315273	mRNA
transcript:YKL066W_mRNA		XI	315280	315724	mRNA
transcript:YKL065W-A_mRNA		XI	315953	316175	mRNA
transcript:YKL065C_mRNA	YET1	XI	316436	317057	mRNA
transcript:YKL064W_mRNA	MNR2	XI	317763	320673	mRNA
transcript:YKL063C_mRNA		XI	321014	321518	mRNA
transcript:YKL062W_mRNA	MSN4	XI	323227	325120	mRNA
transcript:YKL061W_mRNA	BLI1	XI	325770	326112	mRNA
transcript:YKL060C_mRNA	FBA1	XI	326407	327487	mRNA
transcript:YKL059C_mRNA	MPE1	XI	328117	329443	mRNA
transcript:YKL058W_mRNA	TOA2	XI	330165	330534	mRNA
transcript:YKL057C_mRNA	NUP120	XI	330855	333969	mRNA
transcript:YKL056C_mRNA	TMA19	XI	334411	334915	mRNA
transcript:YKL055C_mRNA	OAR1	XI	335320	336157	mRNA
transcript:YKL054C_mRNA	DEF1	XI	336536	338753	mRNA
transcript:YKL053C-A_mRNA	MDM35	XI	339181	339442	mRNA
transcript:YKL053W_mRNA		XI	339571	339946	mRNA
transcript:YKL052C_mRNA	ASK1	XI	339667	340546	mRNA
transcript:YKL051W_mRNA	SFK1	XI	341311	342373	mRNA
transcript:YKL050C_mRNA		XI	342851	345620	mRNA
transcript:YKL049C_mRNA	CSE4	XI	346074	346764	mRNA
transcript:YKL048C_mRNA	ELM1	XI	347213	349136	mRNA
transcript:YKL047W_mRNA	ANR2	XI	349462	351013	mRNA
transcript:YKL046C_mRNA	DCW1	XI	351274	352624	mRNA
transcript:YKL045W_mRNA	PRI2	XI	353492	355079	mRNA
transcript:YKL044W_mRNA	MMO1	XI	356321	356642	mRNA
transcript:YKL043W_mRNA	PHD1	XI	356747	357848	mRNA
transcript:YKL042W_mRNA	SPC42	XI	358474	359566	mRNA
transcript:YKL041W_mRNA	VPS24	XI	360142	360817	mRNA
transcript:YKL040C_mRNA	NFU1	XI	361057	361828	mRNA
transcript:YKL039W_mRNA	PTM1	XI	362621	364193	mRNA
transcript:YKL038W_mRNA	RGT1	XI	365604	369117	mRNA
transcript:YKL037W_mRNA	AIM26	XI	369364	369721	mRNA
transcript:YKL036C_mRNA		XI	369527	369920	mRNA
transcript:YKL035W_mRNA	UGP1	XI	369890	371390	mRNA
transcript:YKL034W_mRNA	TUL1	XI	371828	374105	mRNA
transcript:YKL033W-A_mRNA		XI	374504	375215	mRNA
transcript:YKL033W_mRNA	TTI1	XI	375455	378572	mRNA
transcript:YKL032C_mRNA	IXR1	XI	380064	381858	mRNA
transcript:YKL031W_mRNA		XI	382071	382485	mRNA
transcript:YKL030W_mRNA		XI	382497	383103	mRNA
transcript:YKL029C_mRNA	MAE1	XI	382715	384725	mRNA
transcript:YKL028W_mRNA	TFA1	XI	385757	387206	mRNA
transcript:YKL027W_mRNA	TCD2	XI	387561	388905	mRNA
transcript:YKL026C_mRNA	GPX1	XI	389379	389883	mRNA
transcript:YKL025C_mRNA	PAN3	XI	390239	392279	mRNA
transcript:YKL024C_mRNA	URA6	XI	392525	393140	mRNA
transcript:YKL023C-A_mRNA		XI	393145	393373	mRNA
transcript:YKL023W_mRNA		XI	393720	394554	mRNA
transcript:YKL022C_mRNA	CDC16	XI	394725	397248	mRNA
transcript:YKL021C_mRNA	MAK11	XI	397343	398750	mRNA
transcript:YKL020C_mRNA	SPT23	XI	398831	402080	mRNA
transcript:YKL019W_mRNA	RAM2	XI	402567	403518	mRNA
transcript:YKL018C-A_mRNA		XI	403579	403879	mRNA
transcript:YKL018W_mRNA	SWD2	XI	404101	405091	mRNA
transcript:YKL017C_mRNA	HCS1	XI	405189	407241	mRNA
transcript:YKL016C_mRNA	ATP7	XI	407464	407989	mRNA
transcript:YKL015W_mRNA	PUT3	XI	408543	411483	mRNA
transcript:YKL014C_mRNA	URB1	XI	411618	416913	mRNA
transcript:YKL013C_mRNA	ARC19	XI	417507	418023	mRNA
transcript:YKL012W_mRNA	PRP40	XI	418309	420061	mRNA
transcript:YKL011C_mRNA	CCE1	XI	420154	421216	mRNA
transcript:YKL010C_mRNA	UFD4	XI	421423	425875	mRNA
transcript:YKL009W_mRNA	MRT4	XI	426241	426952	mRNA
transcript:YKL008C_mRNA	LAC1	XI	427294	428551	mRNA
transcript:YKL007W_mRNA	CAP1	XI	429301	430108	mRNA
transcript:YKL006C-A_mRNA	SFT1	XI	430197	430632	mRNA
transcript:YKL006W_mRNA	RPL14A	XI	431905	432720	mRNA
transcript:YKL005C_mRNA	BYE1	XI	433092	434877	mRNA
transcript:YKL004W_mRNA	AUR1	XI	435579	436785	mRNA
transcript:YKL003C_mRNA	MRP17	XI	437096	437492	mRNA
transcript:YKL002W_mRNA	DID4	XI	437777	438544	mRNA
transcript:YKL001C_mRNA	MET14	XI	438776	439385	mRNA
transcript:YKR001C_mRNA	VPS1	XI	440607	442722	mRNA
transcript:YKR002W_mRNA	PAP1	XI	443231	444938	mRNA
transcript:YKR003W_mRNA	OSH6	XI	445380	446727	mRNA
transcript:YKR004C_mRNA	ECM9	XI	446798	448036	mRNA
transcript:YKR005C_mRNA		XI	448520	450167	mRNA
transcript:YKR006C_mRNA	MRPL13	XI	450422	451217	mRNA
transcript:YKR007W_mRNA	MEH1	XI	451433	451988	mRNA
transcript:YKR008W_mRNA	RSC4	XI	452200	454078	mRNA
transcript:YKR009C_mRNA	FOX2	XI	454351	457054	mRNA
transcript:YKR010C_mRNA	TOF2	XI	458923	461239	mRNA
transcript:YKR011C_mRNA		XI	461634	462696	mRNA
transcript:YKR012C_mRNA		XI	463738	464116	mRNA
transcript:YKR013W_mRNA	PRY2	XI	463958	464948	mRNA
transcript:YKR014C_mRNA	YPT52	XI	465366	466071	mRNA
transcript:YKR015C_mRNA		XI	466960	468667	mRNA
transcript:YKR016W_mRNA	MIC60	XI	469716	471339	mRNA
transcript:YKR017C_mRNA	HEL1	XI	471693	473349	mRNA
transcript:YKR018C_mRNA		XI	473722	475900	mRNA
transcript:YKR019C_mRNA	IRS4	XI	476215	478063	mRNA
transcript:YKR020W_mRNA	VPS51	XI	478337	478832	mRNA
transcript:YKR021W_mRNA	ALY1	XI	479233	481981	mRNA
transcript:YKR022C_mRNA	NTR2	XI	482170	483139	mRNA
transcript:YKR023W_mRNA		XI	483418	485011	mRNA
transcript:YKR024C_mRNA	DBP7	XI	485143	487372	mRNA
transcript:YKR025W_mRNA	RPC37	XI	487769	488618	mRNA
transcript:YKR026C_mRNA	GCN3	XI	488737	489655	mRNA
transcript:YKR027W_mRNA	BCH2	XI	491363	493661	mRNA
transcript:YKR028W_mRNA	SAP190	XI	494256	497358	mRNA
transcript:YKR029C_mRNA	SET3	XI	497577	499833	mRNA
transcript:YKR030W_mRNA	GMH1	XI	500281	501103	mRNA
transcript:YKR031C_mRNA	SPO14	XI	501343	506395	mRNA
transcript:YKR032W_mRNA		XI	506516	506831	mRNA
transcript:YKR033C_mRNA		XI	506878	507304	mRNA
transcript:YKR034W_mRNA	DAL80	XI	506897	507707	mRNA
transcript:YKR035C_mRNA	OPI8	XI	507919	508561	mRNA
transcript:YKR035W-A_mRNA	DID2	XI	507938	508553	mRNA
transcript:YKR036C_mRNA	CAF4	XI	508701	510633	mRNA
transcript:YKR037C_mRNA	SPC34	XI	510909	511797	mRNA
transcript:YKR038C_mRNA	KAE1	XI	511998	513159	mRNA
transcript:YKR039W_mRNA	GAP1	XI	515062	516871	mRNA
transcript:YKR040C_mRNA		XI	518062	518566	mRNA
transcript:YKR041W_mRNA		XI	518197	518950	mRNA
transcript:YKR042W_mRNA	UTH1	XI	519526	520624	mRNA
transcript:YKR043C_mRNA	SHB17	XI	520896	521712	mRNA
transcript:YKR044W_mRNA	UIP5	XI	522014	523346	mRNA
transcript:YKR045C_mRNA		XI	523417	523969	mRNA
transcript:YKR046C_mRNA	PET10	XI	524222	525074	mRNA
transcript:YKR047W_mRNA		XI	525256	525562	mRNA
transcript:YKR048C_mRNA	NAP1	XI	525386	526640	mRNA
transcript:YKR049C_mRNA	FMP46	XI	526829	527231	mRNA
transcript:YKR050W_mRNA	TRK2	XI	527814	530484	mRNA
transcript:YKR051W_mRNA		XI	530945	532202	mRNA
transcript:YKR052C_mRNA	MRS4	XI	532549	533464	mRNA
transcript:YKR053C_mRNA	YSR3	XI	534066	535281	mRNA
transcript:YKR054C_mRNA	DYN1	XI	535646	547925	mRNA
transcript:YKR055W_mRNA	RHO4	XI	548215	549091	mRNA
transcript:YKR056W_mRNA	TRM2	XI	549447	551367	mRNA
transcript:YKR057W_mRNA	RPS21A	XI	551656	552242	mRNA
transcript:YKR058W_mRNA	GLG1	XI	552769	554620	mRNA
transcript:YKR059W_mRNA	TIF1	XI	554986	556174	mRNA
transcript:YKR060W_mRNA	UTP30	XI	556517	557342	mRNA
transcript:YKR061W_mRNA	KTR2	XI	557676	558954	mRNA
transcript:YKR062W_mRNA	TFA2	XI	559665	560652	mRNA
transcript:YKR063C_mRNA	LAS1	XI	560788	562297	mRNA
transcript:YKR064W_mRNA	OAF3	XI	562546	565138	mRNA
transcript:YKR065C_mRNA	PAM17	XI	565298	565892	mRNA
transcript:YKR066C_mRNA	CCP1	XI	566112	567198	mRNA
transcript:YKR067W_mRNA	GPT2	XI	567917	570149	mRNA
transcript:YKR068C_mRNA	BET3	XI	570327	570909	mRNA
transcript:YKR069W_mRNA	MET1	XI	571611	573393	mRNA
transcript:YKR070W_mRNA		XI	573573	574632	mRNA
transcript:YKR071C_mRNA	DRE2	XI	574933	575980	mRNA
transcript:YKR072C_mRNA	SIS2	XI	576434	578123	mRNA
transcript:YKR073C_mRNA		XI	578186	578507	mRNA
transcript:YKR074W_mRNA	AIM29	XI	579208	579676	mRNA
transcript:YKR075C_mRNA		XI	579826	580750	mRNA
transcript:YKR075W-A_mRNA		XI	580211	580481	mRNA
transcript:YKR076W_mRNA	ECM4	XI	582282	583395	mRNA
transcript:YKR077W_mRNA	MSA2	XI	583652	584744	mRNA
transcript:YKR078W_mRNA		XI	584951	586709	mRNA
transcript:YKR079C_mRNA	TRZ1	XI	586788	589305	mRNA
transcript:YKR080W_mRNA	MTD1	XI	590394	591357	mRNA
transcript:YKR081C_mRNA	RPF2	XI	591505	592540	mRNA
transcript:YKR082W_mRNA	NUP133	XI	592824	596298	mRNA
transcript:YKR083C_mRNA	DAD2	XI	596420	596822	mRNA
transcript:YKR084C_mRNA	HBS1	XI	597054	598890	mRNA
transcript:YKR085C_mRNA	MRPL20	XI	599093	599681	mRNA
transcript:YKR086W_mRNA	PRP16	XI	599856	603072	mRNA
transcript:YKR087C_mRNA	OMA1	XI	603194	604232	mRNA
transcript:YKR088C_mRNA	TVP38	XI	604404	605418	mRNA
transcript:YKR089C_mRNA	TGL4	XI	605632	608365	mRNA
transcript:YKR090W_mRNA	PXL1	XI	608945	611066	mRNA
transcript:YKR091W_mRNA	SRL3	XI	611524	612265	mRNA
transcript:YKR092C_mRNA	SRP40	XI	612664	613885	mRNA
transcript:YKR093W_mRNA	PTR2	XI	615729	617535	mRNA
transcript:YKR094C_mRNA	RPL40B	XI	617995	618750	mRNA
transcript:YKR095W_mRNA	MLP1	XI	619804	625432	mRNA
transcript:YKR095W-A_mRNA	PCC1	XI	625863	626205	mRNA
transcript:YKR096W_mRNA	ESL2	XI	626792	630380	mRNA
transcript:YKR097W_mRNA	PCK1	XI	631151	632801	mRNA
transcript:YKR098C_mRNA	UBP11	XI	633025	635179	mRNA
transcript:YKR099W_mRNA	BAS1	XI	635850	638286	mRNA
transcript:YKR100C_mRNA	SKG1	XI	638900	639968	mRNA
transcript:YKR101W_mRNA	SIR1	XI	640539	642504	mRNA
transcript:YKR102W_mRNA	FLO10	XI	646355	649865	mRNA
transcript:YKR103W_mRNA	NFT1	XI	653079	656736	mRNA
transcript:YKR104W_mRNA		XI	656835	657756	mRNA
transcript:YKR105C_mRNA	VBA5	XI	658715	660464	mRNA
transcript:YKR106W_mRNA	GEX2	XI	661441	663289	mRNA
transcript:YLL067C_mRNA		XII	584	4301	mRNA
transcript:YLL067W-A_mRNA		XII	842	1325	mRNA
transcript:YLL066W-B_mRNA		XII	5604	5775	mRNA
transcript:YLL066C_mRNA		XII	6119	9836	mRNA
transcript:YLL066W-A_mRNA		XII	6485	6968	mRNA
transcript:YLL065W_mRNA		XII	11725	12076	mRNA
transcript:YLL064C_mRNA	PAU18	XII	13082	13445	mRNA
transcript:YLL063C_mRNA	AYT1	XII	14647	16072	mRNA
transcript:YLL062C_mRNA	MHT1	XII	16638	17613	mRNA
transcript:YLL061W_mRNA	MMP1	XII	17955	19707	mRNA
transcript:YLL060C_mRNA	GTT2	XII	21137	21839	mRNA
transcript:YLL059C_mRNA		XII	22473	22980	mRNA
transcript:YLL058W_mRNA		XII	23568	25296	mRNA
transcript:YLL057C_mRNA	JLP1	XII	25755	26994	mRNA
transcript:YLL056C_mRNA		XII	27408	28305	mRNA
transcript:YLL055W_mRNA	YCT1	XII	30108	31704	mRNA
transcript:YLL054C_mRNA		XII	32672	35204	mRNA
transcript:YLL053C_mRNA		XII	35502	35961	mRNA
transcript:YLL052C_mRNA	AQY2	XII	35911	36361	mRNA
transcript:YLL051C_mRNA	FRE6	XII	37332	39471	mRNA
transcript:YLL050C_mRNA	COF1	XII	39803	40414	mRNA
transcript:YLL049W_mRNA	LDB18	XII	40665	41205	mRNA
transcript:YLL048C_mRNA	YBT1	XII	41279	46265	mRNA
transcript:YLL047W_mRNA		XII	46671	47055	mRNA
transcript:YLL046C_mRNA	RNP1	XII	46713	47463	mRNA
transcript:YLL045C_mRNA	RPL8B	XII	47858	48629	mRNA
transcript:YLL044W_mRNA		XII	48215	48662	mRNA
transcript:YLL043W_mRNA	FPS1	XII	49937	51947	mRNA
transcript:YLL042C_mRNA	ATG10	XII	52086	52590	mRNA
transcript:YLL041C_mRNA	SDH2	XII	53130	53931	mRNA
transcript:YLL040C_mRNA	VPS13	XII	54210	63645	mRNA
transcript:YLL039C_mRNA	UBI4	XII	64061	65207	mRNA
transcript:YLL038C_mRNA	ENT4	XII	65774	66518	mRNA
transcript:YLL037W_mRNA		XII	66561	66942	mRNA
transcript:YLL036C_mRNA	PRP19	XII	66744	68256	mRNA
transcript:YLL035W_mRNA	GRC3	XII	68579	70478	mRNA
transcript:YLL034C_mRNA	RIX7	XII	70632	73146	mRNA
transcript:YLL033W_mRNA	IRC19	XII	73408	74101	mRNA
transcript:YLL032C_mRNA		XII	74269	76747	mRNA
transcript:YLL031C_mRNA	GPI13	XII	77151	80205	mRNA
transcript:YLL030C_mRNA	RRT7	XII	80355	80697	mRNA
transcript:YLL029W_mRNA	FRA1	XII	81460	83710	mRNA
transcript:YLL028W_mRNA	TPO1	XII	84803	86564	mRNA
transcript:YLL027W_mRNA	ISA1	XII	87402	88155	mRNA
transcript:YLL026W_mRNA	HSP104	XII	88622	91349	mRNA
transcript:YLL025W_mRNA	PAU17	XII	94746	95121	mRNA
transcript:YLL024C_mRNA	SSA2	XII	95565	97485	mRNA
transcript:YLL023C_mRNA	POM33	XII	97996	98836	mRNA
transcript:YLL022C_mRNA	HIF1	XII	99043	100201	mRNA
transcript:YLL021W_mRNA	SPA2	XII	100946	105347	mRNA
transcript:YLL020C_mRNA		XII	105555	105861	mRNA
transcript:YLL019C_mRNA	KNS1	XII	105685	107899	mRNA
transcript:YLL019W-A_mRNA		XII	106907	107000	mRNA
transcript:YLL018C-A_mRNA	COX19	XII	108675	108972	mRNA
transcript:YLL018C_mRNA	DPS1	XII	109901	111575	mRNA
transcript:YLL015W_mRNA	BPT1	XII	116431	121111	mRNA
